Sample Names	MutationType	DBS2	DBS3	DBS4	DBS5	DBS7	DBS9	DBS10
Stomach-AdenoCA::S.3	AC>GA	0.02083331576176135	0.0	0.31560488969024375	0.0	0.6635617945479949	0.0	0.0
Stomach-AdenoCA::S.3	AC>GG	2.1161373663392915e-15	0.0	2.9027311620454784e-15	0.0	0.999999999999995	0.0	0.0
Stomach-AdenoCA::S.3	AC>GT	0.07424733489396045	0.0	2.423381883767064e-06	0.0	0.9257502417241559	0.0	0.0
Stomach-AdenoCA::S.3	AC>TA	0.2201981698989361	0.0	0.15418307647501908	0.0	0.6256187536260447	0.0	0.0
Stomach-AdenoCA::S.3	AC>TG	0.007718890542231811	0.0	0.05258638107081628	0.0	0.939694728386952	0.0	0.0
Stomach-AdenoCA::S.3	AC>TT	0.7361031077478752	0.0	0.03311789098316051	0.0	0.23077900126896414	0.0	0.0
Stomach-AdenoCA::S.3	AT>CA	0.004022649054415805	0.0	0.07954205656451349	0.0	0.9164352943810707	0.0	0.0
Stomach-AdenoCA::S.3	AT>CC	8.586244265977178e-16	0.0	1.176105336993883e-15	0.0	0.999999999999998	0.0	0.0
Stomach-AdenoCA::S.3	AT>CG	4.842332351803422e-15	0.0	8.963769319774015e-15	0.0	0.9999999999999862	0.0	0.0
Stomach-AdenoCA::S.3	AT>GA	0.014477613574305721	0.0	0.022783146638699125	0.0	0.9627392397869952	0.0	0.0
Stomach-AdenoCA::S.3	AT>GC	0.0008094042765441045	0.0	0.001987024823808169	0.0	0.9972035708996477	0.0	0.0
Stomach-AdenoCA::S.3	AT>TA	0.015000590760192603	0.0	0.12106596925209771	0.0	0.8639334399877097	0.0	0.0
Stomach-AdenoCA::S.3	CC>AA	1.0	0.0	7.889336317572552e-18	0.0	9.68697874207474e-18	0.0	0.0
Stomach-AdenoCA::S.3	CC>AG	0.9416931219485973	0.0	0.057471641767503905	0.0	0.0008352362838986215	0.0	0.0
Stomach-AdenoCA::S.3	CC>AT	0.8812752614820913	0.0	0.11289955440657724	0.0	0.005825184111331485	0.0	0.0
Stomach-AdenoCA::S.3	CC>GA	0.8496937307262997	0.0	0.13905880628012637	0.0	0.011247462993574004	0.0	0.0
Stomach-AdenoCA::S.3	CC>GG	0.2142868745732499	0.0	0.028365269442062902	0.0	0.7573478559846872	0.0	0.0
Stomach-AdenoCA::S.3	CC>GT	0.8516206217671912	0.0	0.0504755732271789	0.0	0.09790380500562983	0.0	0.0
Stomach-AdenoCA::S.3	CC>TA	0.9914047025675751	0.0	0.008595297432424593	0.0	4.3456816160506843e-16	0.0	0.0
Stomach-AdenoCA::S.3	CC>TG	0.5552104974542283	0.0	0.015866035128585122	0.0	0.42892346741718657	0.0	0.0
Stomach-AdenoCA::S.3	CC>TT	0.2468149024668288	0.0	0.33807601443519614	0.0	0.4151090830979751	0.0	0.0
Stomach-AdenoCA::S.3	CG>AT	0.8014980885711006	0.0	0.16492391850842694	0.0	0.03357799292047237	0.0	0.0
Stomach-AdenoCA::S.3	CG>GC	0.7120266617778784	0.0	0.008030102009885184	0.0	0.2799432362122363	0.0	0.0
Stomach-AdenoCA::S.3	CG>GT	0.9876090693113797	0.0	4.407112492978096e-15	0.0	0.012390930688615938	0.0	0.0
Stomach-AdenoCA::S.3	CG>TA	0.2468149024668288	0.0	0.33807601443519614	0.0	0.4151090830979751	0.0	0.0
Stomach-AdenoCA::S.3	CG>TC	0.9827303571700272	0.0	2.6108080814766765e-15	0.0	0.0172696428299701	0.0	0.0
Stomach-AdenoCA::S.3	CG>TT	0.9457627495770687	0.0	0.050106678078317805	0.0	0.004130572344613434	0.0	0.0
Stomach-AdenoCA::S.3	CT>AA	0.999999999999996	0.0	1.779401711502365e-15	0.0	2.1848512801439842e-15	0.0	0.0
Stomach-AdenoCA::S.3	CT>AC	0.235358970473671	0.0	0.32238419116529465	0.0	0.4422568383610343	0.0	0.0
Stomach-AdenoCA::S.3	CT>AG	0.31546769565720406	0.0	0.1591858327184944	0.0	0.5253464716243016	0.0	0.0
Stomach-AdenoCA::S.3	CT>GA	0.008969136505712925	0.0	0.2721247978983376	0.0	0.7189060655959494	0.0	0.0
Stomach-AdenoCA::S.3	CT>GC	0.010898175047322513	0.0	0.004791452364437396	0.0	0.9843103725882401	0.0	0.0
Stomach-AdenoCA::S.3	CT>GG	0.022741879082125337	0.0	0.19135595958725898	0.0	0.7859021613306156	0.0	0.0
Stomach-AdenoCA::S.3	CT>TA	0.9999999999999961	0.0	1.689905175716745e-15	0.0	2.074962310432603e-15	0.0	0.0
Stomach-AdenoCA::S.3	CT>TC	0.0007825564416073116	0.0	1.164028148868173e-16	0.0	0.9992174435583926	0.0	0.0
Stomach-AdenoCA::S.3	CT>TG	0.9394596093746355	0.0	0.06054039062534759	0.0	1.689430844076047e-14	0.0	0.0
Stomach-AdenoCA::S.3	GC>AA	0.018627002649832105	0.0	0.9813729973501679	0.0	2.5716163420666462e-17	0.0	0.0
Stomach-AdenoCA::S.3	GC>AG	0.03384626918899845	0.0	0.9602556762501844	0.0	0.005898054560817078	0.0	0.0
Stomach-AdenoCA::S.3	GC>AT	0.10873761659038289	0.0	0.8602800990506112	0.0	0.030982284359005997	0.0	0.0
Stomach-AdenoCA::S.3	GC>CA	0.09388846699125718	0.0	0.8600710715561012	0.0	0.0460404614526417	0.0	0.0
Stomach-AdenoCA::S.3	GC>CG	0.03150291019115723	0.0	0.00037771051177774585	0.0	0.9681193792970649	0.0	0.0
Stomach-AdenoCA::S.3	GC>TA	0.04847291743875411	0.0	0.9512082487158536	0.0	0.0003188338453920862	0.0	0.0
Stomach-AdenoCA::S.3	TA>AT	0.03881637738226294	0.0	0.3501360980749362	0.0	0.6110475245428009	0.0	0.0
Stomach-AdenoCA::S.3	TA>CG	0.006993382852398506	0.0	0.11745083206286192	0.0	0.8755557850847395	0.0	0.0
Stomach-AdenoCA::S.3	TA>CT	0.009342176479142959	0.0	0.23740371846207647	0.0	0.7532541050587807	0.0	0.0
Stomach-AdenoCA::S.3	TA>GC	0.06270197558180103	0.0	0.0436945745994079	0.0	0.893603449818791	0.0	0.0
Stomach-AdenoCA::S.3	TA>GG	0.015074089952753424	0.0	0.34608921844160656	0.0	0.63883669160564	0.0	0.0
Stomach-AdenoCA::S.3	TA>GT	0.04596763048969541	0.0	0.23255452986650033	0.0	0.7214778396438043	0.0	0.0
Stomach-AdenoCA::S.3	TC>AA	0.004449033797461304	0.0	0.9488944554650616	0.0	0.04665651073747712	0.0	0.0
Stomach-AdenoCA::S.3	TC>AG	0.11567439733161686	0.0	0.8825307627351118	0.0	0.001794839933271428	0.0	0.0
Stomach-AdenoCA::S.3	TC>AT	4.826929214733653e-16	0.0	0.794349940329307	0.0	0.20565005967069253	0.0	0.0
Stomach-AdenoCA::S.3	TC>CA	0.009496411197296948	0.0	0.9612281839255865	0.0	0.029275404877116405	0.0	0.0
Stomach-AdenoCA::S.3	TC>CG	0.002439081789249223	0.0	0.2046528278518058	0.0	0.7929080903589449	0.0	0.0
Stomach-AdenoCA::S.3	TC>CT	0.31945831222474735	0.0	0.0006442890033795228	0.0	0.6798973987718732	0.0	0.0
Stomach-AdenoCA::S.3	TC>GA	0.02893407517493754	0.0	0.9710659248250623	0.0	2.2929429413134714e-16	0.0	0.0
Stomach-AdenoCA::S.3	TC>GG	0.01743563646631179	0.0	0.014991151334669356	0.0	0.9675732121990189	0.0	0.0
Stomach-AdenoCA::S.3	TC>GT	0.9999999999998515	0.0	6.664970237948299e-14	0.0	8.183631982801733e-14	0.0	0.0
Stomach-AdenoCA::S.3	TG>AA	0.11078101292011876	0.0	0.23301246542422507	0.0	0.6562065216556561	0.0	0.0
Stomach-AdenoCA::S.3	TG>AC	0.09365995657851044	0.0	0.040991543814991434	0.0	0.8653484996064981	0.0	0.0
Stomach-AdenoCA::S.3	TG>AT	0.8108411442052689	0.0	1.0795866910057906e-15	0.0	0.18915885579473005	0.0	0.0
Stomach-AdenoCA::S.3	TG>CA	0.007444922347167162	0.0	0.03391835062307224	0.0	0.9586367270297607	0.0	0.0
Stomach-AdenoCA::S.3	TG>CC	0.06111587299273939	0.0	0.10074646513718678	0.0	0.8381376618700739	0.0	0.0
Stomach-AdenoCA::S.3	TG>CT	0.9786444521853545	0.0	0.021355547814643293	0.0	2.235699737838206e-15	0.0	0.0
