Mutation type,Liver-HCC::S.1,Liver-HCC::S.2,Liver-HCC::S.3,Liver-HCC::S.4,Liver-HCC::S.5,Liver-HCC::S.6,Liver-HCC::S.7,Liver-HCC::S.8,Liver-HCC::S.9,Liver-HCC::S.10,Liver-HCC::S.11,Liver-HCC::S.12,Liver-HCC::S.13,Liver-HCC::S.14,Liver-HCC::S.15,Liver-HCC::S.16,Liver-HCC::S.17,Liver-HCC::S.18,Liver-HCC::S.19,Liver-HCC::S.20,Liver-HCC::S.21,Liver-HCC::S.22,Liver-HCC::S.23,Liver-HCC::S.24,Liver-HCC::S.25,Liver-HCC::S.26,Liver-HCC::S.27,Liver-HCC::S.28,Liver-HCC::S.29,Liver-HCC::S.30,Liver-HCC::S.31,Liver-HCC::S.32,Liver-HCC::S.33,Liver-HCC::S.34,Liver-HCC::S.35,Liver-HCC::S.36,Liver-HCC::S.37,Liver-HCC::S.38,Liver-HCC::S.39,Liver-HCC::S.40,Liver-HCC::S.41,Liver-HCC::S.42,Liver-HCC::S.43,Liver-HCC::S.44,Liver-HCC::S.45,Liver-HCC::S.46,Liver-HCC::S.47,Liver-HCC::S.48,Liver-HCC::S.49,Liver-HCC::S.50,Liver-HCC::S.51,Liver-HCC::S.52,Liver-HCC::S.53,Liver-HCC::S.54,Liver-HCC::S.55,Liver-HCC::S.56,Liver-HCC::S.57,Liver-HCC::S.58,Liver-HCC::S.59,Liver-HCC::S.60,Liver-HCC::S.61,Liver-HCC::S.62,Liver-HCC::S.63,Liver-HCC::S.64,Liver-HCC::S.65,Liver-HCC::S.66,Liver-HCC::S.67,Liver-HCC::S.68,Liver-HCC::S.69,Liver-HCC::S.70,Liver-HCC::S.71,Liver-HCC::S.72,Liver-HCC::S.73,Liver-HCC::S.74,Liver-HCC::S.75,Liver-HCC::S.76,Liver-HCC::S.77,Liver-HCC::S.78,Liver-HCC::S.79,Liver-HCC::S.80,Liver-HCC::S.81,Liver-HCC::S.82,Liver-HCC::S.83,Liver-HCC::S.84,Liver-HCC::S.85,Liver-HCC::S.86,Liver-HCC::S.87,Liver-HCC::S.88,Liver-HCC::S.89,Liver-HCC::S.90,Liver-HCC::S.91,Liver-HCC::S.92,Liver-HCC::S.93,Liver-HCC::S.94,Liver-HCC::S.95,Liver-HCC::S.96,Liver-HCC::S.97,Liver-HCC::S.98,Liver-HCC::S.99
CC>TT,9.143689808344854e-16,5.431169175724097e-16,1.7462221077072478e-15,3.8767415972453116e-15,2.0869103625366365e-16,5.402982995025543e-16,1.7379216525395764e-16,2.9916199605273177e-16,1.5608228365470729e-15,4.096409212397593e-16,7.205578687925061e-16,1.1474574634367486e-15,1.4039045715053144e-15,2.3875160122312794e-15,3.8124286120243227e-16,7.80052938318265e-16,8.006044662365249e-16,5.045679402786671e-16,1.581452211510169e-15,1.2102750995181759e-15,1.6058005856292941e-15,4.065649596721506e-15,2.11184217457766e-15,3.790693804409414e-16,2.2710303682744197e-16,2.2683973423999768e-15,4.384006710228398e-16,1.2563927067282694e-15,2.5622720720436134e-16,1.5634056319653125e-15,8.979210548779849e-17,2.466484180933041e-16,9.401389052242027e-16,1.3608608171797742e-15,4.713975618526903e-15,4.789799805496624e-16,2.823065351794767e-16,1.3206595888042909e-16,8.45909950560209e-16,1.4358817294991613e-15,1.4354035482825093e-16,2.210193277182623e-16,7.718832540932592e-16,8.097250871517345e-16,8.6804144073232e-16,1.8517559825551243e-15,1.3361897164511244e-15,2.493907684135507e-15,4.2968531487297253e-16,1.0353680274025201e-15,1.3584648365455009e-15,2.1967127499732112e-16,2.1348977300427796e-16,2.4841613265548656e-16,9.178351119276676e-16,5.552244525679369e-16,9.153460489676387e-16,5.845417677893188e-16,2.6570614987393193e-16,1.3624279673331229e-15,1.4103312721707523e-15,8.389768052796104e-16,1.8297964337566942e-15,1.7326951549369464e-15,5.651701688927346e-16,8.220666041558847e-16,1.3099024633814146e-16,1.958119595799795e-15,2.4452131000313805e-15,7.006472530800342e-16,1.1538352695201165e-15,1.0410414431616082e-15,4.605654669466787e-16,4.515976589647992e-16,1.7064863770528779e-15,7.334542224370054e-16,6.649723702871146e-16,2.4036602057480066e-16,1.6036226843770966e-16,1.8686151734354645e-15,3.763775142159306e-15,1.3746065251625494e-15,1.626200517990816e-15,9.246211878190576e-16,2.1285831225386244e-16,1.4615491670873496e-15,7.804002027626068e-16,1.7365511645294363e-16,1.469304862344063e-15,1.0795865481140208e-15,3.177196465625762e-15,1.6746959943395261e-15,1.9311904555913535e-15,1.116952463677372e-15,2.3994840437299055e-16,2.4123356528144396e-15,8.960370646520863e-16,1.2409403927426626e-15,1.252584766318679e-15
CG>AT,0.10429253308935554,0.08492667033507922,0.24898692526353336,1.0693512913765562,0.037177444652638024,0.10663861307482597,0.039538494381638874,0.04035990171495358,0.16768150995665,0.08000669284942613,0.04759016516999858,0.2140505115675799,0.11165291823581058,0.6585668058649744,0.10516113486764252,0.09838563044462616,0.08460839122248474,0.06792344206339923,0.14275838762316312,0.20526638707227524,0.3633157689166612,0.6002810713054614,0.49935608184769964,0.10456160704233328,0.06077406505923832,0.3326485620277927,0.10154764234421153,0.06048668779376372,0.06776279793319138,0.24780421962768034,0.024768043355539997,0.01636485181542708,0.16029147455907697,0.16727548432380046,0.6126576189456636,0.022041201427550988,0.02302996920607843,0.023632244752038324,0.23013218149171327,0.25246226905989866,0.02399213572464283,0.04649405061176603,0.049852453955638226,0.2233526650888903,0.19599606229944608,0.39145055700946046,0.10297801987301268,0.3617393441583749,0.05341592797483811,0.12670530812862987,0.08240592366332887,0.032522164333214275,0.03623306880208158,0.015358981087634956,0.18122865997107282,0.045476404901505625,0.19890577145125368,0.13045506206907456,0.03054079393985852,0.35408181800650645,0.3890224636679862,0.07544226826216704,0.21074410637125973,0.4140843694263452,0.04109754416915544,0.18128125761165895,0.033016078589075216,0.11865707908246816,0.40528287318246414,0.049854659600824365,0.318271209093196,0.239151596576324,0.10192345774066736,0.026169842603717124,0.33387639606584435,0.04085004327374318,0.13409976263030457,0.022177271497660613,0.01568741737779159,0.5005940334154804,0.5163268763434341,0.1383155811187805,0.4485673291163813,0.07728647513366604,0.05311673642277744,0.3454067927644603,0.08010755065963612,0.027635179981241317,0.2774673016767117,0.2933663708603425,0.40513101548809716,0.4242838473149271,0.5290572588630793,0.14077601213387655,0.06510130119804841,0.33990350786373347,0.2463988203434,0.12943799855063257,0.14526688417096853
CG>GC,0.017501789226038254,0.024545050331643795,0.056980481210047715,0.34312231060626025,0.011168427653487334,0.03256714757197654,0.01232781843614631,0.011002657681183182,0.03970691735028727,0.023985805431630744,0.006328227973224723,0.06429826951300423,0.018310332085936493,0.2113140610940758,0.033743010246252106,0.024761474785324127,0.02015513402366119,0.017973081501447496,0.0271938244135066,0.056139031168395886,0.08951759337075324,0.05101065587518313,0.15576773238422212,0.0335506399986527,0.01909025023201766,0.09101971362224998,0.03201930432262448,0.004065968846270383,0.02101974439305896,0.03012454784298425,0.007947311920677623,0.0029594607013040427,0.046817867696499774,0.04116016076112006,0.06023549190029452,0.001390492363455551,0.00489018203533041,0.007125430196230067,0.07275438436400908,0.07395922753651382,0.006861614796486651,0.014406362964944899,0.005990408176414446,0.07166707810930165,0.060559321810364705,0.11920462778875493,0.016535463729150317,0.09769912170611503,0.014393325194487104,0.019092575682302937,0.010764737858534717,0.008452213395879949,0.009926141553063579,0.002394320284840659,0.05378991996375552,0.008338921518471968,0.060949213067616456,0.040259077874297236,0.007071313976892792,0.11227646557593404,0.1248254784820712,0.016214952506840838,0.05016587462502261,0.1294423144815013,0.006896065718327372,0.05591745565067533,0.010389130609463308,0.012207212150680394,0.06139044880875616,0.006290980857800559,0.10212355242300854,0.0741618289506721,0.031642776530871046,0.00218590466100615,0.09959242156136117,0.003978769592627045,0.040557836297361566,0.005262948903704654,0.00345051918174523,0.15982950027083828,0.13768559550844345,0.009635457807319914,0.14393161505491953,0.013295406705793877,0.016198816443419667,0.10773370476476037,0.01815641596151741,0.0077294722846499835,0.07001609813704013,0.0926288226514786,0.0270999739087103,0.1341200280154653,0.16852213245762282,0.03644702998497562,0.020830811426006488,0.06394932602722225,0.07880295346600907,0.03011685563938319,0.038203854043914603
CG>GT,0.19863814038382185,0.08782645948638955,0.3735384629458208,1.19023497396807,0.03895286987732153,0.11332150804595696,0.04519217048518059,0.038118153920946696,0.1349025983472403,0.09701753256596524,0.04130910693134237,0.22337550354790772,0.10794543030716298,0.7330137919653121,0.11704896382601897,0.09857223526288247,0.06885158146116353,0.061577364647288295,0.14031342614259032,0.241728696632288,0.6993407950126477,2.137261106963124,0.5394359275700465,0.11638166301355024,0.07150219446596841,0.31257254399265283,0.11147657683673705,0.011019614162081888,0.08257759015251565,0.7967154812169036,0.027567920547954254,0.025007048343472893,0.171228360051577,0.1636662820224145,1.902390457364056,0.01068473753449891,0.016944477185498734,0.02487560160667359,0.2680070880777863,0.2558511367997275,0.023633591516125395,0.05251716745444682,0.04057657383459711,0.24860133022849837,0.2096019325800066,0.4122145846725112,0.09319182119968146,0.35041620885158575,0.0501924316103343,0.2943574189196056,0.03418930410504565,0.044077216515042296,0.05230175710013822,0.013395936444687694,0.2249339742233718,0.045109077299639554,0.21084508191168808,0.13938627005967705,0.032070186659207287,0.402080733676947,0.4329990954804127,0.05504879974839682,0.19972756373200914,0.44832559650819515,0.024978130741149407,0.19372274112820836,0.03804626981707094,0.0935897601216192,1.1371801009237468,0.05643059099422453,0.3542498403702132,0.256737582060035,0.10986312441413584,0.03059048605274048,0.36338558561929524,0.020085544596712537,0.14038298092569604,0.022278193362537675,0.02413249256140802,0.5542622862395185,0.4719817784436037,0.4428545282033882,0.4992751470907961,0.07789060581515624,0.0654416895401784,0.37308792389913126,0.06807864231825554,0.03682903631361801,0.4581734309588039,0.34291847002457804,1.4383649256208444,0.4648342926993245,0.6023394591774942,0.13000351541719032,0.07224696124421139,0.6912535149699001,0.27707517296015804,0.10217528388457411,0.13338563547709523
CG>TA,9.143689808344854e-16,5.431169175724097e-16,1.7462221077072478e-15,3.8767415972453116e-15,2.0869103625366365e-16,5.402982995025543e-16,1.7379216525395764e-16,2.9916199605273177e-16,1.5608228365470729e-15,4.096409212397593e-16,7.205578687925061e-16,1.1474574634367486e-15,1.4039045715053144e-15,2.3875160122312794e-15,3.8124286120243227e-16,7.80052938318265e-16,8.006044662365249e-16,5.045679402786671e-16,1.581452211510169e-15,1.2102750995181759e-15,1.6058005856292941e-15,4.065649596721506e-15,2.11184217457766e-15,3.790693804409414e-16,2.2710303682744197e-16,2.2683973423999768e-15,4.384006710228398e-16,1.2563927067282694e-15,2.5622720720436134e-16,1.5634056319653125e-15,8.979210548779849e-17,2.466484180933041e-16,9.401389052242027e-16,1.3608608171797742e-15,4.713975618526903e-15,4.789799805496624e-16,2.823065351794767e-16,1.3206595888042909e-16,8.45909950560209e-16,1.4358817294991613e-15,1.4354035482825093e-16,2.210193277182623e-16,7.718832540932592e-16,8.097250871517345e-16,8.6804144073232e-16,1.8517559825551243e-15,1.3361897164511244e-15,2.493907684135507e-15,4.2968531487297253e-16,1.0353680274025201e-15,1.3584648365455009e-15,2.1967127499732112e-16,2.1348977300427796e-16,2.4841613265548656e-16,9.178351119276676e-16,5.552244525679369e-16,9.153460489676387e-16,5.845417677893188e-16,2.6570614987393193e-16,1.3624279673331229e-15,1.4103312721707523e-15,8.389768052796104e-16,1.8297964337566942e-15,1.7326951549369464e-15,5.651701688927346e-16,8.220666041558847e-16,1.3099024633814146e-16,1.958119595799795e-15,2.4452131000313805e-15,7.006472530800342e-16,1.1538352695201165e-15,1.0410414431616082e-15,4.605654669466787e-16,4.515976589647992e-16,1.7064863770528779e-15,7.334542224370054e-16,6.649723702871146e-16,2.4036602057480066e-16,1.6036226843770966e-16,1.8686151734354645e-15,3.763775142159306e-15,1.3746065251625494e-15,1.626200517990816e-15,9.246211878190576e-16,2.1285831225386244e-16,1.4615491670873496e-15,7.804002027626068e-16,1.7365511645294363e-16,1.469304862344063e-15,1.0795865481140208e-15,3.177196465625762e-15,1.6746959943395261e-15,1.9311904555913535e-15,1.116952463677372e-15,2.3994840437299055e-16,2.4123356528144396e-15,8.960370646520863e-16,1.2409403927426626e-15,1.252584766318679e-15
CG>TC,0.08758586706051129,0.14313252303981447,0.31254195402545787,1.999222626259992,0.06525032791518798,0.19001038345229387,0.07185049650557404,0.06385857144360985,0.22659418758123373,0.139431559364624,0.03297990476428352,0.3746055359446311,0.0977044296971537,1.2312339918663826,0.1966056635700423,0.1414090827184958,0.11548142198861283,0.10343072028702055,0.14893174192995448,0.32063479970268777,0.48683856594420943,0.12193532572235785,0.9060837022963453,0.1954848068383992,0.11074360490021691,0.5250241473029686,0.18699116324006113,0.018509506481767333,0.12159155388339708,0.1145855660849567,0.04630548733975148,0.017238444875047276,0.2722245933670747,0.2340764847063031,0.19316919342089323,0.00653832348029293,0.028224683707411987,0.041660582003776966,0.4225108570166164,0.4293996343898897,0.0396970446443053,0.08413372272645761,0.03010830867904468,0.4175725089426578,0.3520657141545328,0.6923916223064686,0.0882279460790832,0.5620579642672939,0.08390801923392582,0.08937654278402786,0.057427341523173504,0.04810843333659564,0.05681252837892953,0.013559968417090916,0.3116719435936917,0.04602784582991397,0.3541538163579422,0.23409804041353435,0.03979621007442086,0.6536370407791671,0.7273031021333225,0.09226480403735796,0.28450223095895855,0.7530468319902821,0.037905148958787716,0.3252924984479736,0.06043518517171349,0.058725500408472756,0.27360233866120204,0.031130378012525568,0.5950289747040485,0.43123886819971113,0.18438256435966036,0.009668659114260701,0.5776675248297541,0.019572505284286543,0.23570592846820673,0.03074583252501163,0.01962483180900053,0.93098734936213,0.7927818214760296,0.020263314901664754,0.838626147461856,0.07136837580369328,0.09348634258195754,0.6266710652576729,0.10291863558071891,0.044686388508742556,0.3879564573626995,0.5377770182392202,0.03616456285689257,0.780776280105326,0.9803170628420839,0.20979001460741617,0.12135230669320839,0.32629584035343256,0.4588176709206621,0.1716225315624591,0.2227966913648207
CG>TT,0.29990780607677087,0.37426864220593176,0.9136091952086227,5.170083022912204,0.16924064961840202,0.4932319832934052,0.18567293263020684,0.17066463731212847,0.6438427676109517,0.3616455172996562,0.12041540531329739,0.9779855582160468,0.32729472195791665,3.1840285693890427,0.5084314223340908,0.3925115684135775,0.324876983997764,0.2831615692723924,0.4646587447274926,0.872160985305648,1.3947809412964804,1.0115079414817527,2.361482204132547,0.5055328345113701,0.288408619973695,1.4222461661402774,0.48213971876328604,0.11083764629939945,0.31802534826723,0.5353355847078943,0.11974815151566395,0.04478391492499322,0.7141169381182697,0.6581610280722261,1.1671160823518418,0.03598377383879072,0.07976805969832275,0.10781028743256528,1.0980929420934182,1.1342258027032286,0.10609269159824465,0.21672487714219182,0.12029699324534743,1.0798619978396213,0.9200210196654303,1.816825004753255,0.2983690200173915,1.5298682235584957,0.22238642525329227,0.33126596784603074,0.212853688793114,0.13052254020674176,0.15079511845428056,0.04102625795572931,0.8131640941682388,0.1418291677628285,0.9276526993400224,0.6115538172269334,0.11438062911836763,1.6923565298329428,1.880839768147896,0.2684638866516751,0.8092132812735964,1.961470865133648,0.12399041762840071,0.8489701311054738,0.15665269624683253,0.26157293784669716,1.0481288418697348,0.12189775801664997,1.5387727008738783,1.1257712130079427,0.478926501690815,0.04851938347449167,1.5191306182267172,0.08859281044259178,0.6183111688361237,0.08165458912984987,0.053027444705863375,2.410843437404776,2.165044685933899,0.20437925065602114,2.168726359241873,0.23391480148028254,0.24581807991461238,1.6333112532634044,0.2969238573258025,0.11682749733527027,1.0912780895918452,1.3982616930175495,0.591881313158928,2.0274137862741006,2.541349641120492,0.5744959026371079,0.31406167242252014,1.0590028244014686,1.1878233403765015,0.4906791224398825,0.5922999785602834
CT>AA,10.690424751907402,0.37846159175411087,13.983776371806085,2.9848855718709784,0.09637932083703561,0.28173827469456897,0.2756768882603453,0.09436155460453793,0.3383103573844265,1.1959901291383301,1.6025278858870164,0.5558186113658393,3.7341208358492355,1.8382607967948947,0.2935367981684806,1.2417307008854428,0.17143742124107467,0.15442445509457792,3.9463268054690155,4.144426566068068,30.253651006584988,149.02099702572977,1.352803902060321,0.29186333317140084,0.5670430142208127,0.7838731822979542,0.2776956905392444,0.027635120828556268,0.9161499353331061,52.67328284209327,0.06913516245934277,1.0554664251154797,1.035918040173554,2.1022688470561106,129.166439602273,0.4841022360347556,0.04075811537708022,0.061484225114176554,1.8180649182642254,0.6390587713604625,0.059268604830853666,0.29045220988788834,1.6782284222691761,0.6234454036190034,0.5256422455043055,1.0337566894054093,3.063870936048591,1.9780953625560194,0.12294407242208052,17.5114457381989,0.08574034771910125,1.1750274275822679,1.403242733576495,0.3883025307281159,3.2614488260121846,1.332409028400487,0.5287598303383708,0.34935433652562325,0.6626851720199548,1.8947615017409294,1.0858803353961437,0.13658615310501981,2.613091314913219,1.1243163188663454,0.2304610321966087,0.4850788106267993,0.2372293270998274,4.314971194464771,70.65880504727043,2.7765974070210215,0.8883920070281962,0.6438495937429893,0.274393487254658,1.7935843238861853,2.24377429760296,0.63728185600842,0.35136806754646827,0.31356216005264625,0.9104635773502884,1.3899856225136793,1.1836415762221646,31.03696821975681,1.2520882141252363,2.6591510167696666,0.845094600806018,0.935634379296679,0.6423660479368394,0.7906822642571193,16.949133303208303,2.4435364289999995,102.1820990398602,1.1657170255747216,2.8126167412498853,0.6676193763977133,0.18118179766674664,36.322467586571044,0.9675713224926428,0.25623640486056376,0.3253467126610277
CT>AC,4.736605798170579,0.07517062304652433,6.0629890084282225,3.8767415972453116e-15,2.0869103625366365e-16,5.402982995025543e-16,0.07584705524369967,2.9916199605273177e-16,1.5608228365470729e-15,0.44426507482627187,0.6972250119899353,1.1474574634367486e-15,1.609522408160762,2.3875160122312794e-15,3.8124286120243227e-16,0.46262087539804875,8.006044662365249e-16,5.045679402786671e-16,1.6703512731248173,1.6442206960768178,13.243966455530046,66.76204554734318,2.11184217457766e-15,3.790693804409414e-16,0.1801789060527476,2.2683973423999768e-15,4.384006710228398e-16,1.2563927067282694e-15,0.3295028910359149,23.550741126256238,8.979210548779849e-17,0.46366799875204134,0.2840107936914407,0.7861963890694235,57.80704118928263,0.21358795690432142,2.823065351794767e-16,1.3206595888042909e-16,0.5325283322112598,1.4358817294991613e-15,1.4354035482825093e-16,0.07448709643841796,0.7325907423922009,8.097250871517345e-16,8.6804144073232e-16,1.8517559825551243e-15,1.3151861300228538,0.5108563665170249,4.2968531487297253e-16,7.79526321004769,1.3584648365455009e-15,0.49535609648191425,0.5921144392102795,0.16593457147080573,1.2565005952099808,0.5675147556390394,9.153460489676387e-16,5.845417677893188e-16,0.27063278397381607,0.41290405748995523,1.4103312721707523e-15,8.389768052796104e-16,0.9815518531266515,1.7326951549369464e-15,0.07798676787619853,8.220666041558847e-16,0.06604136000094289,1.8961127395882988,31.510128878690097,1.2246995463717452,1.1538352695201165e-15,1.0410414431616082e-15,4.605654669466787e-16,0.7986383281944425,0.6207895396766163,0.27273949226547745,6.649723702871146e-16,0.12106825190999734,0.3961209401119033,1.8686151734354645e-15,3.763775142159306e-15,13.910730722067708,1.626200517990816e-15,1.1449433250402437,0.31645322571199275,1.4615491670873496e-15,0.2193144059151812,0.32544183933988896,7.343236639814473,0.7358861232317152,45.81030237029856,1.6746959943395261e-15,0.6050727321038851,0.1596982252222644,2.3994840437299055e-16,16.073590099360644,0.1267333485105154,1.2409403927426626e-15,1.252584766318679e-15
CT>AG,0.6553569993495292,0.06355670098641543,0.9030843443168153,0.5458340608012126,0.02255424381509692,0.06168648323903207,0.031213193745358882,0.026980394769349325,0.1200456499216433,0.10209437969896405,0.1308289485681442,0.12571240642321083,0.29111397516240284,0.3361553839724886,0.0536778977555436,0.12309508194266391,0.061895479577999166,0.04401078165413615,0.3167195938875198,0.32379844347581116,1.8243351403852106,8.586976277983402,0.2657907185429357,0.05337187791894659,0.0534206525303193,0.20821037340988413,0.05566635195226883,0.06837361118620153,0.07548544717953702,3.048930436459554,0.01264247005813386,0.07561313684176502,0.1329457056020394,0.20933049689217495,7.510684076335014,0.05354562914341893,0.02014568014967636,0.014362715745701336,0.18336564445923786,0.14946804054243606,0.01429152100920095,0.03585468307516183,0.1368986490461176,0.11400696212682852,0.10573772259669505,0.21545243155889543,0.24909044086263218,0.29021366530825854,0.03782807726609398,1.0450009283696555,0.08037939116904397,0.08220739543232784,0.09572205039312191,0.036851510773569476,0.26094793537471467,0.10846273041397933,0.10855193765533054,0.07076261795625248,0.05455140442467412,0.23581743957491846,0.19857058461438384,0.05996948628807002,0.26679637985441484,0.21973370881791746,0.045614598093424996,0.09900669435019548,0.025588132021848665,0.34895511590429873,4.116586215963856,0.19508459434156947,0.1624566855591676,0.12836411485838728,0.056095119537693194,0.12565252119574996,0.2670527129459396,0.07555177561477099,0.0753898257385902,0.03395375214598333,0.06216806934836657,0.25746589776451007,0.3319581373713419,1.81833933977785,0.22896435321938602,0.20353038009609253,0.06675676100724698,0.18387676078985052,0.0857855314295578,0.05816285047425448,1.06258753575278,0.2408072588948161,5.904581406703969,0.22150581393383292,0.34492446192831916,0.11485336599892168,0.03337225633305102,2.1925400581481957,0.14145324907978746,0.09397176901606931,0.1067401211426414
CT>GA,0.41826718928480205,0.06059996215405137,0.5502049762665051,0.016827103815381328,0.018914168627717224,0.037743530463527276,0.01638267184776878,0.027259443925049413,0.10977292432927802,0.07331259990766767,0.12526660746818674,0.07858964852674787,0.23496356135573448,0.01036307909385759,0.0016547951529410129,0.09117295886252251,0.06627949987232519,0.03011138060488436,0.24623193492570994,0.17806230013076912,1.024310748110526,5.229931056242143,0.041756319093841726,0.001645361099755645,0.015134351653840654,0.12468136758392652,0.023804708962106503,0.11755084936127567,0.026788772081350613,1.8615747885188043,0.0003897451101508759,0.09431171214576026,0.09972670835395765,0.14599074154120611,4.594196660821242,0.07886455921636375,0.036017147865685946,0.012479350015472393,0.044578078170062964,0.08218752682821756,0.006736536588420858,0.023984945155752217,0.12179430746526787,0.0035146340713300703,0.020790598351706963,0.0547981867856601,0.20780023034156567,0.17667379209934872,0.04982946039558515,0.6583709870025226,0.120437500338508,0.06012136339495555,0.06997242133366134,0.05241971060140459,0.1757155772524297,0.10186191404159242,0.024968748800454646,0.016134474688155008,0.038964444012480795,0.0613772749050563,0.00612158178088504,0.07599802421526622,0.19622474544875312,0.03254352089518255,0.05324324427211886,0.027070779007575888,0.008996459301795936,0.31483366580935196,2.4624719748097705,0.1532185283957932,0.005008253807749187,0.023330053147359187,0.02044622653162662,0.11323949118153907,0.13340527428433457,0.08676109931664859,0.02747286982714598,0.0490824473828929,0.0603340664735095,0.013925952031318443,0.22082818659613418,1.1996045182713244,0.007058568195595628,0.15891979906228657,0.026680296814524468,0.028970572545274718,0.07503476421827196,0.04825640404909712,0.6175763509098741,0.06121337018077545,3.645791470280855,0.022026204282412958,0.054861296024529785,0.09810449299190464,0.0014668548480367993,1.3348536570852358,0.013624347841612197,0.08879515290510638,0.15411014014407332
CT>GC,0.12631964910358617,0.056249057216315713,0.16875687258868421,0.1246023795672889,0.020699610778972657,0.043210767753468,0.017092602596520727,0.020661561004084176,0.02568931063348625,0.06042234182133852,0.041955489015223515,0.08040467746053576,0.05675008935884434,0.07673716932549973,0.012253529544661773,0.03646509916303402,0.027991844618617888,0.009581935271609996,0.060501090563597724,0.06334726919485296,0.33756080314224396,1.6196307776832073,0.06013189218503721,0.012183671683870145,0.011116323728290033,0.045618403903214165,0.03497760967949449,0.013742203222169515,0.015262744754945799,0.6013481768817239,0.0028860087084697015,0.07439779051353476,0.08389218169529655,0.041775631829415814,1.3679465733625737,0.038021856431722706,0.025063947045399312,0.013983208227056818,0.03868614767574125,0.06399330001933501,0.0031606829519503607,0.0261342269478672,0.02585199527253451,0.02602537985150424,0.02385431394138926,0.04840482917036869,0.04734643899340683,0.06109880854743065,0.04335570055672751,0.20889151317989232,0.016442191216757787,0.03331500252203509,0.04336945134407849,0.03550065127244698,0.12990164454894648,0.04418295247273454,0.02443060554958342,0.01835523712514874,0.011993886866323238,0.0766134072231123,0.0453294675651083,0.03026083759676604,0.053177575610999415,0.04974401718710754,0.009202507402437162,0.03120030765377907,0.009013893874415027,0.06568879567713354,0.7517221742082366,0.04072050559074401,0.03708542769861923,0.028989667811799427,0.02611076268092139,0.04406579370770392,0.09733773050355987,0.014579593701569374,0.025119866822644766,0.040767897981448684,0.04133535911028839,0.058677219555180425,0.07237492920980071,0.43055125527218063,0.05226772254802712,0.03852646746458016,0.013329894316099348,0.04159851971511386,0.02109246342003775,0.035214806703656815,0.22071881774848953,0.05058742046128917,1.130572641340356,0.05031943869504694,0.07513445288627618,0.04891530349608749,0.007611100089505423,0.4032647704926136,0.03153581696437861,0.020063291180731656,0.13295957735291739
CT>GG,0.10138706407097269,0.17233872436191386,0.14035194299448378,0.08348474710614605,0.06200589007275733,0.121435537796829,0.039584287544508885,0.07148071421152498,0.15787771103576365,0.14586036635595886,0.13865570229991792,0.2330202261948522,0.16353484550892355,0.051414613404884624,0.008209978162105136,0.10766982379866882,0.12666990990890167,0.044552385740263836,0.17079535540496554,0.08487894381135189,0.05637077146555914,0.4307601719150974,0.0847971721712226,0.008163172749063918,0.005558763098056705,0.18739657250430242,0.08696581517965674,0.16230006573522768,0.0065011485387310285,0.2323369253982828,0.0019336525354446772,0.21299234336405035,0.2372626235956511,0.12674645795648798,0.3574049327883708,0.14689717004479058,0.09556524512193976,0.04182275105033954,0.019092643868026216,0.1928563292314652,0.010466952587326571,0.0679339712952998,0.09283445831500496,0.017437245282068525,0.039230884413028314,0.09629311419500966,0.152761951039929,0.20729608066721553,0.1473095759584842,0.14152309495415014,0.16744633861350508,0.0713241465537442,0.0914278567073501,0.11702419043371468,0.2910863243998203,0.1338643382600975,0.045042732186425155,0.03447431828048399,0.029947557326880963,0.11654549306797977,0.03037116264770589,0.1454946661077512,0.1772122830433295,0.06750273116631647,0.06634909422621155,0.06635549194859892,0.015154092078803935,0.23914988911950488,0.1428880249431652,0.09475963873401144,0.02484757966496558,0.04511425181230762,0.06290629289165958,0.11862490612848374,0.22566618210280515,0.09180198106007674,0.06276505218798642,0.12973774933534318,0.10705175873454295,0.04725612780492154,0.3277679630115325,0.4300911429865689,0.03501985767759599,0.10257811972947531,0.006851378024735442,0.058772886647432895,0.09169963162641717,0.08617456596998156,0.15178559395550406,0.024459399562280666,0.4099302085772274,0.053868471840188115,0.04258326918078144,0.1784602827007205,0.005680415449698826,0.18659662460407597,0.019504467702074656,0.12735489418719653,0.45709586523561807
