Sample.ID,Tool,MD,SMD,sens,prec,F1,Combined,cancer.type
ColoRect-AdenoCA::S.45,deconstruct_0.00,139.41670077146,0.111000557939061,1,1,1,2.88899944206094,ColoRect-AdenoCA
ColoRect-AdenoCA::S.46,deconstruct_0.00,36.560552350136,0.0277394175645949,1,1,1,2.97226058243541,ColoRect-AdenoCA
ColoRect-AdenoCA::S.47,deconstruct_0.00,34.170328502438,0.0438081134646641,1,1,1,2.95619188653534,ColoRect-AdenoCA
ColoRect-AdenoCA::S.48,deconstruct_0.00,312.952775981121,0.12624153932276,1,1,1,2.87375846067724,ColoRect-AdenoCA
ColoRect-AdenoCA::S.49,deconstruct_0.00,230,0.155615696887686,0.666666666666667,1,0.8,2.51105096977898,ColoRect-AdenoCA
ColoRect-AdenoCA::S.50,deconstruct_0.00,236.021190793545,0.0750703533058349,1,1,1,2.92492964669416,ColoRect-AdenoCA
ColoRect-AdenoCA::S.51,deconstruct_0.00,120.474389117078,0.0913376718097635,1,1,1,2.90866232819024,ColoRect-AdenoCA
ColoRect-AdenoCA::S.52,deconstruct_0.00,43.376851335738,0.0269087167095149,1,1,1,2.97309128329048,ColoRect-AdenoCA
ColoRect-AdenoCA::S.53,deconstruct_0.00,64.579898030116,0.0855362887816106,1,1,1,2.91446371121839,ColoRect-AdenoCA
ColoRect-AdenoCA::S.54,deconstruct_0.00,22.0266853083705,0.0145486692921866,1,0.666666666666667,0.8,2.65211799737448,ColoRect-AdenoCA
ColoRect-AdenoCA::S.55,deconstruct_0.00,1172.40479109274,0.337382673695754,1,1,1,2.66261732630425,ColoRect-AdenoCA
ColoRect-AdenoCA::S.56,deconstruct_0.00,152.079415261786,0.121082336991868,1,0.666666666666667,0.8,2.5455843296748,ColoRect-AdenoCA
ColoRect-AdenoCA::S.57,deconstruct_0.00,198.258727414364,0.0773239966514682,1,0.75,0.857142857142857,2.67267600334853,ColoRect-AdenoCA
ColoRect-AdenoCA::S.58,deconstruct_0.00,85.995646583107,0.11315216655672,1,1,1,2.88684783344328,ColoRect-AdenoCA
ColoRect-AdenoCA::S.59,deconstruct_0.00,118.503079374106,0.112218825164873,1,1,1,2.88778117483513,ColoRect-AdenoCA
ColoRect-AdenoCA::S.60,deconstruct_0.00,170.472549868819,0.353677489354396,1,0.666666666666667,0.8,2.31298917731227,ColoRect-AdenoCA
ColoRect-AdenoCA::S.61,deconstruct_0.00,135.277242629525,0.0824861235545887,1,1,1,2.91751387644541,ColoRect-AdenoCA
ColoRect-AdenoCA::S.62,deconstruct_0.00,18.170058218842,0.0186934755337881,1,1,1,2.98130652446621,ColoRect-AdenoCA
ColoRect-AdenoCA::S.63,deconstruct_0.00,154.768203015912,0.273442054798432,1,0.666666666666667,0.8,2.39322461186823,ColoRect-AdenoCA
ColoRect-AdenoCA::S.64,deconstruct_0.00,434.161431019237,0.188765839573581,1,1,1,2.81123416042642,ColoRect-AdenoCA
ColoRect-AdenoCA::S.65,deconstruct_0.00,233.538233779,0.281710776572979,1,0.666666666666667,0.8,2.38495589009369,ColoRect-AdenoCA
ColoRect-AdenoCA::S.66,deconstruct_0.00,97.8020329808681,0.0690692323311215,1,1,1,2.93093076766888,ColoRect-AdenoCA
ColoRect-AdenoCA::S.67,deconstruct_0.00,135.741688368161,0.044432631217074,1,1,1,2.95556736878293,ColoRect-AdenoCA
ColoRect-AdenoCA::S.68,deconstruct_0.00,90.2974925842549,0.181685095742968,1,0.75,0.857142857142857,2.56831490425703,ColoRect-AdenoCA
ColoRect-AdenoCA::S.69,deconstruct_0.00,285.558146674582,0.133376061034368,1,0.75,0.857142857142857,2.61662393896563,ColoRect-AdenoCA
ColoRect-AdenoCA::S.70,deconstruct_0.00,198.575116830367,0.130298633090792,1,1,1,2.86970136690921,ColoRect-AdenoCA
ColoRect-AdenoCA::S.71,deconstruct_0.00,21.70081500939,0.0266267668826871,1,1,1,2.97337323311731,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.1,deconstruct_0.00,668.002874706786,0.104850553242315,1,0.666666666666667,0.8,2.56181611342435,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.2,deconstruct_0.00,3783.91298821546,0.206613136846973,1,0.75,0.857142857142857,2.54338686315303,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.3,deconstruct_0.00,718.4330300397,0.10384981642667,1,0.666666666666667,0.8,2.56281685024,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.4,deconstruct_0.00,1181.64792963111,0.0921937996123207,1,0.666666666666667,0.8,2.57447286705435,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.5,deconstruct_0.00,832.663764862023,0.101556746537629,1,0.666666666666667,0.8,2.56510992012904,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.6,deconstruct_0.00,609.943125879844,0.142676754591776,1,0.666666666666667,0.8,2.52398991207489,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.7,deconstruct_0.00,1908.26230407899,0.111236508544389,1,1,1,2.88876349145561,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.8,deconstruct_0.00,955.329692563807,0.0725658710644745,1,0.75,0.857142857142857,2.67743412893553,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.9,deconstruct_0.00,1645.1515663566,0.072665705227765,1,1,1,2.92733429477224,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.10,deconstruct_0.00,877.495780128999,0.0848395804050081,1,1,1,2.91516041959499,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.11,deconstruct_0.00,840.8629240868,0.0822842669622076,1,1,1,2.91771573303779,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.12,deconstruct_0.00,2715.38603220838,0.645751731797474,1,0.666666666666667,0.8,2.02091493486919,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.13,deconstruct_0.00,1206.6736347096,0.0846194694747266,1,1,1,2.91538053052527,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.14,deconstruct_0.00,1663.85916095798,0.26005926241919,1,0.666666666666667,0.8,2.40660740424748,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.1,deconstruct_0.00,7366.89513820319,0.184513728853459,1,0.666666666666667,0.8,2.48215293781321,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.2,deconstruct_0.00,1107.4047037182,0.0353826028410186,1,1,1,2.96461739715898,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.3,deconstruct_0.00,5148.4663320148,0.075473002404345,1,0.666666666666667,0.8,2.59119366426232,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.4,deconstruct_0.00,11026.5631335147,0.168676678244401,1,0.666666666666667,0.8,2.49798998842227,ColoRect-AdenoCA
