Sample.ID,Tool,MD,SMD,sens,prec,F1,Combined,spec,scaled_L2,KL,cancer.type
Ovary-AdenoCA::S.84,msa_thresholdx1000,76,0.290076335877863,1,0.5,0.666666666666667,2.20992366412214,0.333333333333333,0.175986898983183,0.0612780668484181,Ovary-AdenoCA
Ovary-AdenoCA::S.85,msa_thresholdx1000,9,0.173076923076923,1,1,1,2.82692307692308,1,0.123137004566016,0.0255091092169398,Ovary-AdenoCA
Ovary-AdenoCA::S.86,msa_thresholdx1000,17,0.0821256038647343,1,1,1,2.91787439613527,1,0.0485501237735309,0.0123024679657173,Ovary-AdenoCA
Ovary-AdenoCA::S.87,msa_thresholdx1000,3,0.0731707317073171,1,1,1,2.92682926829268,1,0.0545382433536534,0.00606190744349963,Ovary-AdenoCA
Ovary-AdenoCA::S.88,msa_thresholdx1000,74,0.274074074074074,1,1,1,2.72592592592593,1,0.228191434085176,0.0346248529400095,Ovary-AdenoCA
Ovary-AdenoCA::S.89,msa_thresholdx1000,17,0.145299145299145,1,1,1,2.85470085470085,1,0.145299145299145,0.0147098458405628,Ovary-AdenoCA
Ovary-AdenoCA::S.90,msa_thresholdx1000,24,0.216216216216216,1,1,1,2.78378378378378,1,0.190258667404891,0.0298516243447687,Ovary-AdenoCA
Ovary-AdenoCA::S.91,msa_thresholdx1000,51,0.485714285714286,1,1,1,2.51428571428571,1,0.334419997449132,0.465784934383721,Ovary-AdenoCA
Ovary-AdenoCA::S.92,msa_thresholdx1000,13,0.228070175438596,0.666666666666667,1,0.8,2.43859649122807,1,0.134756942945063,0.461825043175926,Ovary-AdenoCA
Ovary-AdenoCA::S.93,msa_thresholdx1000,6,0.1875,0.5,1,0.666666666666667,2.3125,1,0.139754248593737,0.702158592383165,Ovary-AdenoCA
Ovary-AdenoCA::S.94,msa_thresholdx1000,62,0.333333333333333,1,0.75,0.857142857142857,2.41666666666667,0.5,0.211119934581418,0.097910000362206,Ovary-AdenoCA
Ovary-AdenoCA::S.95,msa_thresholdx1000,7,0.137254901960784,1,1,1,2.86274509803922,1,0.137254901960784,0.00793732217673654,Ovary-AdenoCA
Ovary-AdenoCA::S.96,msa_thresholdx1000,11,0.169230769230769,1,1,1,2.83076923076923,1,0.124034734589208,0.0190338174788492,Ovary-AdenoCA
Ovary-AdenoCA::S.97,msa_thresholdx1000,5,0.0862068965517241,0.666666666666667,1,0.8,2.58045977011494,1,0.0571831860406103,0.22182212875862,Ovary-AdenoCA
Ovary-AdenoCA::S.98,msa_thresholdx1000,36,0.229299363057325,1,1,1,2.77070063694268,1,0.205407840720982,0.0134595850274341,Ovary-AdenoCA
Ovary-AdenoCA::S.99,msa_thresholdx1000,12,0.2,1,1,1,2.8,1,0.158113883008419,0.0962536231100062,Ovary-AdenoCA
Ovary-AdenoCA::S.100,msa_thresholdx1000,6,0.193548387096774,1,1,1,2.80645161290323,1,0.144262450161277,0.0230803399506235,Ovary-AdenoCA
Skin-Melanoma::MSI-H.S.1,msa_thresholdx1000,1156,0.290233492342455,1,0.5,0.666666666666667,2.20976650765754,0,0.268589631746265,0.0438394816758252,Skin-Melanoma
Skin-Melanoma::MSI-H.S.2,msa_thresholdx1000,24,0.036979969183359,1,1,1,2.96302003081664,1,0.036979969183359,0,Skin-Melanoma
Skin-Melanoma::S.1,msa_thresholdx1000,67,0.229452054794521,1,0.5,0.666666666666667,2.27054794520548,0,0.209912231790712,0.0369942074822016,Skin-Melanoma
Skin-Melanoma::S.2,msa_thresholdx1000,16,0.0256821829855538,1,1,1,2.97431781701445,1,0.0256821829855538,0,Skin-Melanoma
Skin-Melanoma::S.3,msa_thresholdx1000,677,0.451935914552737,1,0.5,0.666666666666667,2.04806408544726,0,0.436208873502494,0.0404048356448535,Skin-Melanoma
Skin-Melanoma::S.4,msa_thresholdx1000,53,0.0552083333333333,1,1,1,2.94479166666667,1,0.0552083333333333,0,Skin-Melanoma
Skin-Melanoma::S.5,msa_thresholdx1000,1449,0.306148320304247,1,0.5,0.666666666666667,2.19385167969575,0,0.265858942545215,0.0834717117742345,Skin-Melanoma
Skin-Melanoma::S.6,msa_thresholdx1000,12,0.0259179265658747,1,1,1,2.97408207343413,1,0.0259179265658747,0,Skin-Melanoma
Skin-Melanoma::S.7,msa_thresholdx1000,218,0.243032329988852,1,1,1,2.75696767001115,1,0.243032329988852,0,Skin-Melanoma
Skin-Melanoma::S.8,msa_thresholdx1000,31,0.0302144249512671,1,1,1,2.96978557504873,1,0.0302144249512671,0,Skin-Melanoma
Skin-Melanoma::S.9,msa_thresholdx1000,53,0.363013698630137,1,1,1,2.63698630136986,1,0.363013698630137,0,Skin-Melanoma
Skin-Melanoma::S.10,msa_thresholdx1000,129,0.0646940822467402,1,1,1,2.93530591775326,1,0.0646940822467402,0,Skin-Melanoma
Skin-Melanoma::S.11,msa_thresholdx1000,3,0.230769230769231,1,1,1,2.76923076923077,1,0.230769230769231,0,Skin-Melanoma
Skin-Melanoma::S.12,msa_thresholdx1000,223,0.758503401360544,1,0.5,0.666666666666667,1.74149659863946,0,0.706181757303777,0.24355703133449,Skin-Melanoma
Skin-Melanoma::S.13,msa_thresholdx1000,174,0.0625449317038102,1,1,1,2.93745506829619,1,0.0625449317038102,0,Skin-Melanoma
Skin-Melanoma::S.14,msa_thresholdx1000,293,0.549718574108818,1,0.5,0.666666666666667,1.95028142589118,0,0.50499722152616,0.130060540564373,Skin-Melanoma
Skin-Melanoma::S.15,msa_thresholdx1000,279,0.304252998909487,1,0.5,0.666666666666667,2.19574700109051,0,0.276382007770902,0.0574176972481727,Skin-Melanoma
Skin-Melanoma::S.16,msa_thresholdx1000,127,0.0410604591011962,1,1,1,2.9589395408988,1,0.0410604591011962,0,Skin-Melanoma
Skin-Melanoma::S.17,msa_thresholdx1000,1303,0.835792174470815,1,0.5,0.666666666666667,1.66420782552919,0,0.814275429789295,0.15994091286969,Skin-Melanoma
Skin-Melanoma::S.18,msa_thresholdx1000,351,0.0692991115498519,1,1,1,2.93070088845015,1,0.0692991115498519,0,Skin-Melanoma
Skin-Melanoma::S.19,msa_thresholdx1000,82,0.450549450549451,1,0.5,0.666666666666667,2.04945054945055,0,0.439697780741595,0.0280143761695968,Skin-Melanoma
Skin-Melanoma::S.20,msa_thresholdx1000,543,0.126337831549558,1,1,1,2.87366216845044,1,0.126337831549558,0,Skin-Melanoma
Skin-Melanoma::S.21,msa_thresholdx1000,27,0.139896373056995,1,1,1,2.86010362694301,1,0.139896373056995,0,Skin-Melanoma
Skin-Melanoma::S.22,msa_thresholdx1000,48,0.0227380388441497,1,1,1,2.97726196115585,1,0.0227380388441497,0,Skin-Melanoma
Skin-Melanoma::S.23,msa_thresholdx1000,291,0.132032667876588,1,1,1,2.86796733212341,1,0.132032667876588,0,Skin-Melanoma
Skin-Melanoma::S.24,msa_thresholdx1000,461,0.20183887915937,1,0.5,0.666666666666667,2.29816112084063,0,0.190384873329367,0.0209033794271999,Skin-Melanoma
Skin-Melanoma::S.25,msa_thresholdx1000,30,0.077319587628866,1,1,1,2.92268041237113,1,0.077319587628866,0,Skin-Melanoma
Skin-Melanoma::S.26,msa_thresholdx1000,290,0.36848792884371,1,0.5,0.666666666666667,2.13151207115629,0,0.338216814592279,0.067491026222672,Skin-Melanoma
Skin-Melanoma::S.27,msa_thresholdx1000,32,0.0252764612954186,1,1,1,2.97472353870458,1,0.0252764612954186,0,Skin-Melanoma
Skin-Melanoma::S.28,msa_thresholdx1000,329,0.416455696202532,1,0.5,0.666666666666667,2.08354430379747,0,0.400338344325784,0.0390347131840831,Skin-Melanoma
Skin-Melanoma::S.29,msa_thresholdx1000,224,0.132153392330383,1,1,1,2.86784660766962,1,0.132153392330383,0,Skin-Melanoma
Skin-Melanoma::S.30,msa_thresholdx1000,650,0.330788804071247,1,0.5,0.666666666666667,2.16921119592875,0,0.321758919670991,0.0193508942367115,Skin-Melanoma
Skin-Melanoma::S.31,msa_thresholdx1000,173,0.235374149659864,1,0.5,0.666666666666667,2.26462585034014,0,0.222185660373269,0.0250040061298945,Skin-Melanoma
Skin-Melanoma::S.32,msa_thresholdx1000,77,0.0858416945373467,1,1,1,2.91415830546265,1,0.0858416945373467,0,Skin-Melanoma
Skin-Melanoma::S.33,msa_thresholdx1000,279,0.923841059602649,1,0.5,0.666666666666667,1.57615894039735,0,0.894536285948561,0.357552004618084,Skin-Melanoma
Skin-Melanoma::S.34,msa_thresholdx1000,57,0.0397489539748954,1,0.5,0.666666666666667,2.4602510460251,0,0.0303086664046035,0.0174874267288411,Skin-Melanoma
Skin-Melanoma::S.35,msa_thresholdx1000,516,0.133161290322581,1,0.5,0.666666666666667,2.36683870967742,0,0.107478836578067,0.0473726751664261,Skin-Melanoma
Skin-Melanoma::S.36,msa_thresholdx1000,65,0.115044247787611,1,1,1,2.88495575221239,1,0.115044247787611,0,Skin-Melanoma
Skin-Melanoma::S.37,msa_thresholdx1000,0,0,1,1,1,3,1,0,0,Skin-Melanoma
Skin-Melanoma::S.38,msa_thresholdx1000,20,0.0232018561484919,1,1,1,2.97679814385151,1,0.0232018561484919,0,Skin-Melanoma
Skin-Melanoma::S.39,msa_thresholdx1000,556,0.112459546925566,1,1,1,2.88754045307443,1,0.112459546925566,0,Skin-Melanoma
Skin-Melanoma::S.40,msa_thresholdx1000,241,0.55787037037037,1,0.5,0.666666666666667,1.94212962962963,0,0.520009636728791,0.113341473075945,Skin-Melanoma
Skin-Melanoma::S.41,msa_thresholdx1000,139,0.0565960912052117,1,0.5,0.666666666666667,2.44340390879479,0,0.0463186140735851,0.0177245000771639,Skin-Melanoma
Skin-Melanoma::S.42,msa_thresholdx1000,940,0.0998088766192397,1,1,1,2.90019112338076,1,0.0998088766192397,0,Skin-Melanoma
Skin-Melanoma::S.43,msa_thresholdx1000,235,0.0670279520821449,1,0.5,0.666666666666667,2.43297204791785,0,0.053683771319791,0.0236618476061082,Skin-Melanoma
Skin-Melanoma::S.44,msa_thresholdx1000,629,0.20495275333985,1,0.5,0.666666666666667,2.29504724666015,0,0.195422216218686,0.0174170530774094,Skin-Melanoma
Skin-Melanoma::S.45,msa_thresholdx1000,452,0.238900634249471,1,1,1,2.76109936575053,1,0.238900634249471,0,Skin-Melanoma
Skin-Melanoma::S.46,msa_thresholdx1000,58,0.0209689081706435,1,1,1,2.97903109182936,1,0.0209689081706435,0,Skin-Melanoma
Skin-Melanoma::S.47,msa_thresholdx1000,699,0.0796762794939017,1,1,1,2.9203237205061,1,0.0796762794939017,0,Skin-Melanoma
Skin-Melanoma::S.48,msa_thresholdx1000,465,0.090926867422761,1,1,1,2.90907313257724,1,0.090926867422761,0,Skin-Melanoma
Skin-Melanoma::S.49,msa_thresholdx1000,977,0.465238095238095,1,0.5,0.666666666666667,2.0347619047619,0,0.44705257976025,0.0476260823011051,Skin-Melanoma
Skin-Melanoma::S.50,msa_thresholdx1000,35,0.0134253931722286,1,1,1,2.98657460682777,1,0.0134253931722286,0,Skin-Melanoma
Skin-Melanoma::S.51,msa_thresholdx1000,66,0.069620253164557,1,1,1,2.93037974683544,1,0.069620253164557,0,Skin-Melanoma
Skin-Melanoma::S.52,msa_thresholdx1000,356,0.23146944083225,1,1,1,2.76853055916775,1,0.23146944083225,0,Skin-Melanoma
Skin-Melanoma::S.53,msa_thresholdx1000,88,0.384279475982533,1,0.5,0.666666666666667,2.11572052401747,0,0.328876338581008,0.124755031007947,Skin-Melanoma
Skin-Melanoma::S.54,msa_thresholdx1000,266,0.813455657492355,1,0.5,0.666666666666667,1.68654434250765,0,0.786414493160202,0.174497731232136,Skin-Melanoma
Skin-Melanoma::S.55,msa_thresholdx1000,350,0.0667302192564347,1,1,1,2.93326978074357,1,0.0667302192564347,0,Skin-Melanoma
Skin-Melanoma::S.56,msa_thresholdx1000,401,0.0964637960067356,1,0.5,0.666666666666667,2.40353620399326,0,0.0929255089799592,0.00572726056204119,Skin-Melanoma
Skin-Melanoma::S.57,msa_thresholdx1000,253,0.0674666666666667,1,1,1,2.93253333333333,1,0.0674666666666667,0,Skin-Melanoma
Skin-Melanoma::S.58,msa_thresholdx1000,22,0.046218487394958,1,1,1,2.95378151260504,1,0.046218487394958,0,Skin-Melanoma
Skin-Melanoma::S.59,msa_thresholdx1000,68,0.0800942285041225,1,0.5,0.666666666666667,2.41990577149588,0,0.0612485276796231,0.0355799793690948,Skin-Melanoma
Skin-Melanoma::S.60,msa_thresholdx1000,574,0.0495126369360821,1,1,1,2.95048736306392,1,0.0495126369360821,0,Skin-Melanoma
Skin-Melanoma::S.61,msa_thresholdx1000,84,0.111702127659574,1,1,1,2.88829787234043,1,0.111702127659574,0,Skin-Melanoma
Skin-Melanoma::S.62,msa_thresholdx1000,419,0.192555147058824,1,0.5,0.666666666666667,2.30744485294118,0,0.183158839630279,0.0169398624217122,Skin-Melanoma
Skin-Melanoma::S.63,msa_thresholdx1000,30,0.0277777777777778,1,1,1,2.97222222222222,1,0.0277777777777778,0,Skin-Melanoma
Skin-Melanoma::S.64,msa_thresholdx1000,625,0.544425087108014,1,0.5,0.666666666666667,1.95557491289199,0,0.514840787343238,0.0877669827168159,Skin-Melanoma
Skin-Melanoma::S.65,msa_thresholdx1000,82,0.0797665369649805,1,1,1,2.92023346303502,1,0.0797665369649805,0,Skin-Melanoma
Skin-Melanoma::S.66,msa_thresholdx1000,689,0.844362745098039,1,0.5,0.666666666666667,1.65563725490196,0,0.798001162856797,0.304440668158521,Skin-Melanoma
Skin-Melanoma::S.67,msa_thresholdx1000,106,0.56989247311828,1,0.5,0.666666666666667,1.93010752688172,0,0.538601281134116,0.0972972013549148,Skin-Melanoma
Skin-Melanoma::S.68,msa_thresholdx1000,2,0.00392927308447937,1,1,1,2.99607072691552,1,0.00392927308447937,0,Skin-Melanoma
Skin-Melanoma::S.69,msa_thresholdx1000,510,0.0881742738589212,1,1,1,2.91182572614108,1,0.0881742738589212,0,Skin-Melanoma
Skin-Melanoma::S.70,msa_thresholdx1000,850,0.10859844129296,1,1,1,2.89140155870704,1,0.10859844129296,0,Skin-Melanoma
Skin-Melanoma::S.71,msa_thresholdx1000,114,0.0397628182769445,1,1,1,2.96023718172306,1,0.0397628182769445,0,Skin-Melanoma
Skin-Melanoma::S.72,msa_thresholdx1000,3,0.0461538461538462,1,1,1,2.95384615384615,1,0.0461538461538462,0,Skin-Melanoma
Skin-Melanoma::S.73,msa_thresholdx1000,6,0.0112781954887218,1,1,1,2.98872180451128,1,0.0112781954887218,0,Skin-Melanoma
Skin-Melanoma::S.74,msa_thresholdx1000,25,0.208333333333333,1,1,1,2.79166666666667,1,0.208333333333333,0,Skin-Melanoma
Skin-Melanoma::S.75,msa_thresholdx1000,56,0.0534861509073543,1,1,1,2.94651384909265,1,0.0534861509073543,0,Skin-Melanoma
Skin-Melanoma::S.76,msa_thresholdx1000,7,0.032258064516129,1,1,1,2.96774193548387,1,0.032258064516129,0,Skin-Melanoma
Skin-Melanoma::S.77,msa_thresholdx1000,158,0.0492979719188768,1,1,1,2.95070202808112,1,0.0492979719188768,0,Skin-Melanoma
Skin-Melanoma::S.78,msa_thresholdx1000,25,0.0581395348837209,1,1,1,2.94186046511628,1,0.0581395348837209,0,Skin-Melanoma
Skin-Melanoma::S.79,msa_thresholdx1000,129,0.125486381322957,1,1,1,2.87451361867704,1,0.125486381322957,0,Skin-Melanoma
Skin-Melanoma::S.80,msa_thresholdx1000,237,0.11814556331007,1,1,1,2.88185443668993,1,0.11814556331007,0,Skin-Melanoma
Skin-Melanoma::S.81,msa_thresholdx1000,177,0.534743202416918,1,0.5,0.666666666666667,1.96525679758308,0,0.51114574971869,0.069540933253077,Skin-Melanoma
Skin-Melanoma::S.82,msa_thresholdx1000,525,0.0987213238059421,1,1,1,2.90127867619406,1,0.0987213238059421,0,Skin-Melanoma
Skin-Melanoma::S.83,msa_thresholdx1000,1691,0.104907252310937,1,1,1,2.89509274768906,1,0.104907252310937,0,Skin-Melanoma
Skin-Melanoma::S.84,msa_thresholdx1000,2434,0.109728608781895,1,1,1,2.8902713912181,1,0.109728608781895,0,Skin-Melanoma
Skin-Melanoma::S.85,msa_thresholdx1000,146,0.0991847826086956,1,1,1,2.9008152173913,1,0.0991847826086956,0,Skin-Melanoma
Skin-Melanoma::S.86,msa_thresholdx1000,1782,0.119597315436242,1,1,1,2.88040268456376,1,0.119597315436242,0,Skin-Melanoma
Skin-Melanoma::S.87,msa_thresholdx1000,405,0.449500554938957,1,0.5,0.666666666666667,2.05049944506104,0,0.431045775933839,0.0470335338435076,Skin-Melanoma
Skin-Melanoma::S.88,msa_thresholdx1000,681,0.62534435261708,1,0.5,0.666666666666667,1.87465564738292,0,0.555962179204904,0.22112745409987,Skin-Melanoma
Skin-Melanoma::S.89,msa_thresholdx1000,64,0.1285140562249,1,0.5,0.666666666666667,2.3714859437751,0,0.117087387446693,0.0195401863956452,Skin-Melanoma
Skin-Melanoma::S.90,msa_thresholdx1000,226,0.276960784313726,1,0.5,0.666666666666667,2.22303921568627,0,0.258098825732848,0.0375967866576514,Skin-Melanoma
Skin-Melanoma::S.91,msa_thresholdx1000,15,0.0185643564356436,1,1,1,2.98143564356436,1,0.0185643564356436,0,Skin-Melanoma
Skin-Melanoma::S.92,msa_thresholdx1000,490,0.752688172043011,1,0.5,0.666666666666667,1.74731182795699,0,0.725565431092617,0.13823604219212,Skin-Melanoma
Skin-Melanoma::S.93,msa_thresholdx1000,15,0.0369458128078818,1,1,1,2.96305418719212,1,0.0369458128078818,0,Skin-Melanoma
Skin-Melanoma::S.94,msa_thresholdx1000,33,0.0298913043478261,1,1,1,2.97010869565217,1,0.0298913043478261,0,Skin-Melanoma
Skin-Melanoma::S.95,msa_thresholdx1000,40,0.0126702565726956,1,1,1,2.9873297434273,1,0.0126702565726956,0,Skin-Melanoma
Skin-Melanoma::S.96,msa_thresholdx1000,58,0.0609243697478992,1,1,1,2.9390756302521,1,0.0609243697478992,0,Skin-Melanoma
Skin-Melanoma::S.97,msa_thresholdx1000,134,0.0738699007717751,1,1,1,2.92613009922822,1,0.0738699007717751,0,Skin-Melanoma
Skin-Melanoma::S.98,msa_thresholdx1000,536,0.0905252491133254,1,1,1,2.90947475088667,1,0.0905252491133254,0,Skin-Melanoma
Stomach-AdenoCA::MSI-H.S.1,msa_thresholdx1000,174,0.780269058295964,0.4,0.5,0.444444444444444,1.11973094170404,0,0.35930449549794,2.54403775789296,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.2,msa_thresholdx1000,88,0.253602305475504,1,1,1,2.7463976945245,1,0.144322582427077,0.0663588342399176,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.3,msa_thresholdx1000,57,0.238493723849372,0.75,1,0.857142857142857,2.51150627615063,1,0.140712734065274,0.218687496435278,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.4,msa_thresholdx1000,22,0.415094339622642,1,1,1,2.58490566037736,1,0.293516022379322,0.158834821053803,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.5,msa_thresholdx1000,59,0.351190476190476,0.75,0.75,0.75,2.14880952380952,0.666666666666667,0.248792435047695,0.17221488662203,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.6,msa_thresholdx1000,33,0.159420289855072,1,1,1,2.84057971014493,1,0.100756780746929,0.0168029978399491,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.7,msa_thresholdx1000,42,0.333333333333333,0.75,1,0.857142857142857,2.41666666666667,1,0.22864857604584,0.511621745783735,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.8,msa_thresholdx1000,120,0.597014925373134,0.5,0.666666666666667,0.571428571428571,1.56965174129353,0.666666666666667,0.415832312317749,0.463231728820579,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.9,msa_thresholdx1000,63,0.42,0.75,1,0.857142857142857,2.33,1,0.234473405267586,0.168423664305837,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.10,msa_thresholdx1000,117,0.587939698492462,0.8,0.8,0.8,2.01206030150754,0.5,0.279109428683393,0.998513406536337,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.11,msa_thresholdx1000,18,0.09,1,1,1,2.91,1,0.0587367006223537,0.00576969611742546,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.12,msa_thresholdx1000,145,0.463258785942492,0.6,0.75,0.666666666666667,1.88674121405751,0.5,0.25340518977129,0.863301495852564,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.13,msa_thresholdx1000,16,0.130081300813008,0.75,1,0.857142857142857,2.61991869918699,1,0.0788240627222167,0.0425807458881831,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.14,msa_thresholdx1000,70,0.443037974683544,0.5,1,0.666666666666667,2.05696202531646,1,0.233406188792225,1.04386889372615,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.15,msa_thresholdx1000,48,0.51063829787234,1,0.75,0.857142857142857,2.23936170212766,0.75,0.311613159912273,0.192667566241207,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.16,msa_thresholdx1000,32,0.219178082191781,1,1,1,2.78082191780822,1,0.156188414397142,0.00362226056006805,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.17,msa_thresholdx1000,94,0.274052478134111,1,1,1,2.72594752186589,1,0.166308579556288,0.0824315106885513,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.18,msa_thresholdx1000,43,0.254437869822485,1,1,1,2.74556213017751,1,0.176426645158291,0.078224908410307,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.19,msa_thresholdx1000,55,0.404411764705882,0.75,1,0.857142857142857,2.34558823529412,1,0.240408569474586,1.03330204508504,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.20,msa_thresholdx1000,231,0.94672131147541,0.75,0.75,0.75,1.55327868852459,0.666666666666667,0.479438134155666,1.3538997420642,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.21,msa_thresholdx1000,15,0.194805194805195,1,1,1,2.80519480519481,1,0.182281413605431,0.0227770796206943,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.22,msa_thresholdx1000,57,0.612903225806452,0.666666666666667,0.666666666666667,0.666666666666667,1.72043010752688,0.75,0.393759858572055,2.81907288945497,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.23,msa_thresholdx1000,50,0.271739130434783,1,1,1,2.72826086956522,1,0.171346551852548,0.0661352164202826,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.24,msa_thresholdx1000,47,0.324137931034483,1,1,1,2.67586206896552,1,0.175150691023452,0.0722803080754112,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.25,msa_thresholdx1000,41,0.482352941176471,0.5,0.333333333333333,0.4,1.35098039215686,0.6,0.333379466242465,0.385201134605871,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.26,msa_thresholdx1000,63,0.409090909090909,0.6,1,0.75,2.19090909090909,1,0.244262894464987,1.54770218826297,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.27,msa_thresholdx1000,87,0.317518248175182,0.833333333333333,1,0.909090909090909,2.51581508515815,1,0.165767371520814,0.58504229520998,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.28,msa_thresholdx1000,63,0.384146341463415,0.75,1,0.857142857142857,2.36585365853659,1,0.252220949755444,0.197441795276953,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.29,msa_thresholdx1000,96,0.388663967611336,0.75,1,0.857142857142857,2.36133603238866,1,0.261314001021942,0.24014454300617,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.30,msa_thresholdx1000,123,0.469465648854962,0.6,1,0.75,2.13053435114504,1,0.269320723088826,1.14215291023236,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.31,msa_thresholdx1000,45,0.151006711409396,0.833333333333333,1,0.909090909090909,2.68232662192394,1,0.0791974746389661,0.147277298124024,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.32,msa_thresholdx1000,9,0.0375,1,1,1,2.9625,1,0.0335927406179106,0.00061154323443205,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.33,msa_thresholdx1000,34,0.23943661971831,1,1,1,2.76056338028169,1,0.147046570548036,0.0557041303457109,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.34,msa_thresholdx1000,43,0.220512820512821,1,1,1,2.77948717948718,1,0.110345819442821,0.0503712020414951,Stomach-AdenoCA
Stomach-AdenoCA::S.1,msa_thresholdx1000,21,0.0608695652173913,0.75,1,0.857142857142857,2.68913043478261,1,0.0376811594202899,0.10157280438169,Stomach-AdenoCA
Stomach-AdenoCA::S.2,msa_thresholdx1000,38,0.146153846153846,1,0.75,0.857142857142857,2.60384615384615,0.75,0.083736696373374,0.100143857938908,Stomach-AdenoCA
Stomach-AdenoCA::S.3,msa_thresholdx1000,15,0.0761421319796954,1,0.75,0.857142857142857,2.6738578680203,0.75,0.0451177381589624,0.0189123512074648,Stomach-AdenoCA
Stomach-AdenoCA::S.4,msa_thresholdx1000,59,0.433823529411765,1,0.333333333333333,0.5,1.89950980392157,0.2,0.271860022754943,0.321644889455818,Stomach-AdenoCA
Stomach-AdenoCA::S.5,msa_thresholdx1000,30,0.238095238095238,1,0.666666666666667,0.8,2.42857142857143,0.8,0.149745732254867,0.0856556515725978,Stomach-AdenoCA
Stomach-AdenoCA::S.6,msa_thresholdx1000,57,0.263888888888889,1,0.6,0.75,2.33611111111111,0.5,0.138192699598142,0.201197387598316,Stomach-AdenoCA
Stomach-AdenoCA::S.7,msa_thresholdx1000,68,0.22742474916388,1,0.75,0.857142857142857,2.52257525083612,0.75,0.128403704484632,0.138534574785083,Stomach-AdenoCA
Stomach-AdenoCA::S.8,msa_thresholdx1000,63,0.269230769230769,1,1,1,2.73076923076923,1,0.188857946957131,0.0116112059772388,Stomach-AdenoCA
Stomach-AdenoCA::S.9,msa_thresholdx1000,60,0.232558139534884,1,1,1,2.76744186046512,1,0.167789618774522,0.0798810967262184,Stomach-AdenoCA
Stomach-AdenoCA::S.10,msa_thresholdx1000,63,0.269230769230769,0.75,1,0.857142857142857,2.48076923076923,1,0.170672867929195,0.272463517781057,Stomach-AdenoCA
Stomach-AdenoCA::S.11,msa_thresholdx1000,16,0.0846560846560847,1,1,1,2.91534391534392,1,0.0795412506792217,0.00683092445643149,Stomach-AdenoCA
Stomach-AdenoCA::S.12,msa_thresholdx1000,35,0.492957746478873,1,0.5,0.666666666666667,2.00704225352113,0.6,0.281337807823073,0.478489274610084,Stomach-AdenoCA
Stomach-AdenoCA::S.13,msa_thresholdx1000,69,0.188010899182561,0.75,1,0.857142857142857,2.56198910081744,1,0.1067549756085,0.247832334056456,Stomach-AdenoCA
Stomach-AdenoCA::S.14,msa_thresholdx1000,39,0.109243697478992,0.666666666666667,1,0.8,2.55742296918767,1,0.0677500651117525,0.048873569819346,Stomach-AdenoCA
Stomach-AdenoCA::S.15,msa_thresholdx1000,38,0.170403587443946,1,1,1,2.82959641255605,1,0.136163465925462,0.0143632197800478,Stomach-AdenoCA
Stomach-AdenoCA::S.16,msa_thresholdx1000,61,0.374233128834356,1,1,1,2.62576687116564,1,0.242078768796919,0.133093243818726,Stomach-AdenoCA
Stomach-AdenoCA::S.17,msa_thresholdx1000,33,0.17741935483871,1,1,1,2.82258064516129,1,0.125512016450847,1.92438918037822e-05,Stomach-AdenoCA
Stomach-AdenoCA::S.18,msa_thresholdx1000,38,0.209944751381215,0.666666666666667,1,0.8,2.45672191528545,1,0.148453357376181,0.0676710958943526,Stomach-AdenoCA
