Mutation type,ColoRect-AdenoCA::MSI-H.S.1,ColoRect-AdenoCA::MSI-H.S.2,ColoRect-AdenoCA::MSI-H.S.3,ColoRect-AdenoCA::MSI-H.S.4,ColoRect-AdenoCA::MSI-H.S.5,ColoRect-AdenoCA::MSI-H.S.6,ColoRect-AdenoCA::MSI-H.S.7,ColoRect-AdenoCA::MSI-H.S.8,ColoRect-AdenoCA::MSI-H.S.9,ColoRect-AdenoCA::MSI-H.S.10,ColoRect-AdenoCA::MSI-H.S.11,ColoRect-AdenoCA::MSI-H.S.12,ColoRect-AdenoCA::MSI-H.S.13,ColoRect-AdenoCA::MSI-H.S.14,ColoRect-AdenoCA::MSI-H.S.15
DEL_repeats_5+_4,2.6172865614231555,1.5693976670876106,3.608643830690507,5.190386513286166,7.009263811473928,10.769989060546903,0.8446726663985815,2.3997468894506895,5.367981628147028,6.761531752110809,18.71475656129486,3.355898749819908,5.480432252545392,3.2983654499183284,6.643938724359271
DEL_repeats_5+_5+,2.050343735333238,0.8466901254879233,3.0023514852998083,3.445186359419264,2.00793888418188,2.772454152482769,1.3677146624695502,3.8073074730667638,2.435270017779289,1.7999418000183203,6.101855212779494,3.335111003534898,2.0163025947019992,3.007942002230271,3.8558772778580903
INS_repeats_2_0,25.61882260769835,11.946231353775104,38.26200521703418,43.362762806351284,30.7008004422038,43.177296653363406,17.0325204316837,44.04609284843329,34.975770603739264,27.865453731381702,91.43155639399997,40.44903502824514,29.705388178152162,36.57260270002558,54.041063204642484
INS_repeats_2_1,45.60351062814826,5.002499729749943,52.24979845058513,83.06801659912556,22.463961932873403,34.53816666685468,18.51395495961661,103.34718673084461,17.14221973549735,21.679411898265062,59.92801238455087,79.97081866221474,17.53358058712037,74.58560170387821,21.15911040646136
INS_repeats_2_2,45.8328023295289,21.90999718875373,62.69308905505539,86.07773602564977,87.20161212415307,132.10947913216992,19.59495915340719,62.62493761319442,72.17355961683887,83.29651637038938,237.2773952796244,66.16181091383004,70.86247457807731,62.81562795476128,94.38511794787442
INS_repeats_2_3,17.238913077520365,14.504867402274368,31.598292079785935,27.46978644058026,35.71215118424997,49.74576657973096,15.340683026781907,18.61200661674513,42.060510907477976,32.20396531875313,107.49127570845263,23.620560859228878,35.238325017172656,20.67270582543592,65.85495783961095
INS_repeats_2_4,78.95862619451916,78.8796115233409,157.05692972843715,121.0524910824029,187.2366928046875,258.58365336475026,79.64425446932981,66.63616058249126,226.9201942130806,167.8664324023412,568.8513997578239,102.27406343424845,187.93485878330338,87.50071555679611,359.1960528551813
INS_repeats_2_5+,529.9791402075575,514.6480934672527,1030.2605597018562,830.9999391776303,1274.6005368863846,1777.8717609216849,506.8208326872115,446.78637238442826,1494.2988481473164,1150.440581223547,3830.7874063360155,684.757308927067,1254.2675050430769,592.4716838375006,2335.4565063265886
INS_repeats_3_0,9.445348589804809,1.0439607869639587,10.809474380486055,17.22993333463954,4.768092610774726,7.344963149012226,3.8042438117542714,21.344013583414398,3.5981915596707985,4.607725835012134,12.686747346207337,16.54062253787871,3.70153581585207,15.436152167156058,4.4033824190227655
INS_repeats_3_1,49.275708431797796,25.853385072972387,68.63945755519798,93.10211489645731,103.28485619224249,156.5523285511555,20.934979681227894,61.35370236387125,85.26439754732978,98.69320591163165,280.8581319017691,69.05739411495271,83.82243117790081,65.8270610353167,111.31318570951589
INS_repeats_3_2,8.636190643301394,4.433551257778051,11.979465799837602,16.290746322064322,17.68682272396968,26.80352022647364,3.6784328538166395,11.011859978632245,14.615264155451738,16.89834758692307,48.10684579072587,12.193241340437195,14.361137939003203,11.610290250986516,19.09277603913996
INS_repeats_3_3,1.4204082527713862,2.533284793642785,4.705101316599635,0.6773331305897748,1.6338511216761995,0.8030720090250358,3.6637887463002765,1.4272718502411894,6.149996282978963,0.8281789226627785,8.40497124886093,2.0435077129089487,3.713598266072817,1.2146101791165513,12.206222055273768
INS_repeats_3_4,4.730493783819599,3.8721037873456225,7.992701890493276,8.369476638776602,12.430366519409072,18.24193588498943,3.104215640027458,3.8741563813902204,11.980739084177095,11.61528547398928,35.220058076391226,5.993366443999676,10.942978722873502,5.526182733809904,17.136691764639334
INS_repeats_3_5+,62.72408285866085,52.10179019044036,107.1644775495708,110.08576253378021,164.11655433209617,240.07485192976992,42.50860183841622,51.29012514051444,160.3926020339377,153.0173551255423,466.8317250504054,79.51703117594005,145.57898977322003,72.99428188510252,231.06685152899004
INS_repeats_4_0,5.497860934262219,0.30211235109728746,6.1520340176922925,9.920671858914178,1.3851427220117092,2.1346444473220356,2.2760944826806515,13.278637426144437,1.042659914116632,1.3389563493742485,3.683366429326871,9.926990437055242,1.074000597912662,9.220996824450413,1.2734855637809712
INS_repeats_4_1,47.30700304324983,32.71596513624375,75.47998143134896,83.92233580692314,105.42998416307708,154.82080555996959,29.20676859922584,51.3937418269483,101.331958813594,98.56018250283238,298.48937695999257,64.20971016510407,92.67303269802113,59.28223576898085,144.72854650498505
INS_repeats_4_2,1.7150474665276794,1.3421294469660614,3.391466399007953,2.290198664628271,1.633083903224896,1.7400811525937483,2.0738605851360004,2.8523385393231053,3.4576394850541807,1.2384119083882552,6.181589741769107,2.7266832014629037,2.3743928237106786,2.2422724760888233,6.3493590126903054
INS_repeats_4_3,5.035421146500044,4.755535336495245,9.551832652464482,8.090609961228411,12.370872394945923,17.44411123026255,4.527964585510429,4.19200932662491,13.961946870100027,11.248451408661353,36.73376390906734,6.471612346013212,11.904365854631424,5.668658253442908,21.48968287900201
INS_repeats_4_4,9.576990939001655,9.23812596028625,18.495297037776716,15.124375505838067,23.217012577113884,32.49149656702769,9.002917656088353,8.017646341685143,26.910892053583837,21.002440655182074,69.52415194051923,12.345845436207995,22.693499804936575,10.719714317938118,41.870665609925524
INS_repeats_4_5+,71.16071204989849,54.33658796800736,114.42161864335125,130.080691468348,189.1738652267341,281.2354393124264,40.27451756045208,59.39653655600583,171.95320627058567,178.35387809428366,527.4388751959082,90.1859910222901,161.37687906837192,84.67971762373035,238.2200555658908
INS_repeats_5+_0,9.782448242063943,1.2025440652069848e-13,10.704176270270585,17.456159207768803,3.531708329881647e-13,5.102219812080468e-13,4.165318374200909,25.140221403071077,3.635406628196445e-13,3.264791322874136e-13,1.019769861713328e-12,18.19320246741798,3.2242098100637013e-13,16.823790039564827,5.372394309362963e-13
INS_repeats_5+_1,25.079530606990396,23.899824345285086,55.60684342843176,29.39200007591037,23.173444514047084,20.867229781993835,36.73728656641033,39.66357219005829,60.03681374910898,15.897729209888551,96.77191731644874,39.522957083308825,39.14940964557684,30.972592083478467,113.96976252949919
INS_repeats_5+_2,2.780371085699289,3.888977174496337,7.866363762674896,2.128193638061438,2.572926576263318,1.3436919116450623,5.856515070779226,3.7007706291161333,9.457991886845907,1.338810157682483,13.048676076781895,4.240329767896587,5.7352523980036185,2.891423202346786,18.728500040791094
INS_repeats_5+_3,4.969450372284248,5.28257835812351,10.675870201005687,6.838250773908981,10.024833999617115,13.010373953153925,6.105867661493341,4.880879171459253,14.543647084631894,8.622202797335804,32.43255871134912,6.73556442501521,11.252800312843764,5.497615789076079,24.440283404100974
INS_repeats_5+_4,2.3859366129384783,3.9327807249818685,7.5392717045881135,1.3230093523767683,2.3526747870685494,0.9319135171071575,5.831165252565214,2.77087166303063,9.499773662108062,1.094210354094372,12.634281036964845,3.5437110566220547,5.667701706712285,2.2101533694595488,18.977597763175957
INS_repeats_5+_5+,5.500543063428518,3.8613584384328052,9.20330248597921,9.223720585256102,10.52899753208057,14.993517886881515,4.10298007879389,6.794218307370356,11.462492998874858,9.637921124322688,30.917381784742798,7.788500113077834,9.92274232050731,6.995325466103765,17.374891575973844
DEL_MH_2_1,73.4817405564786,20.96930340166769,104.29231036742004,118.78633406754174,24.42485694206984,25.31928730168952,52.67404577818266,165.08068043380257,53.73858306670485,18.212835269212043,94.1248055757971,129.6345967829404,36.51918561228051,115.40367754046845,99.36867078215991
DEL_MH_3_1,27.757283914273422,1.2277295073710865,31.913052558180535,48.612488643094146,0.7253907581007996,0.2753980358353222,13.32540277810291,70.28959804696768,2.9632702277896836,0.33214530543367415,3.92373565354495,51.34520393021673,1.7645286843467707,47.14645666490474,5.925784959411971
DEL_MH_3_2,113.36341683453465,74.94531900252075,175.65279143477795,204.9213377852555,255.0264933243881,377.8009957847442,64.15611984464775,123.92069386908295,235.63945116468082,239.85551322015363,714.2028919526986,153.80645929584722,219.45696582316435,143.39464302993588,329.47457955431673
DEL_MH_4_1,22.796185537689414,3.8897381846532366,27.707069120728818,40.69804733781283,12.816568685481304,18.88957582748803,10.682486144320139,50.101935197483776,12.12092718683556,12.011591696082412,36.122828434307316,39.51609406524795,11.16757411921282,36.55926843470704,17.164286630290007
DEL_MH_4_2,29.152900864745316,12.064999909507435,39.09039729476612,53.99146513690647,46.60610592988309,70.32816650420003,12.96686642777213,45.23987046764134,39.37627178910818,44.39650834850095,127.47811244485737,43.98171098309883,38.2723171744927,41.4264357388885,52.19049051227524
DEL_MH_4_3,27.946206336529617,14.861797382442521,39.21367249957297,52.603723022141295,58.51866487459614,88.53020642406412,12.181175389021739,34.71307897386856,48.79216422613265,55.84333663450683,159.5262825712181,39.15367057469323,47.73214963487037,37.250266967108786,64.11909709990242
DEL_MH_5+_1,35.40505693283738,11.250767905891726,43.82112809513457,67.26415990678689,51.534335419834946,79.41120730120409,12.677240716567333,59.34011913728468,38.81632152877531,49.81229101581145,137.05978983578436,54.76392764110932,39.97024690864042,52.17173525225621,47.43251880189968
DEL_MH_5+_2,19.49335884252006,2.1167321477372787,22.284005210089177,35.55598007920341,9.704905520163098,14.956234444255081,7.845690007440586,44.13770748419706,7.305330725288394,9.38130286090294,25.807254843910794,34.166692262358545,7.524913501202958,31.88372559422971,8.922602739331316
DEL_MH_5+_3,16.342878691199996,1.019629219601925,18.342254553896773,29.534376343618796,4.674856706145599,7.204425015573032,6.739789042007636,39.129679900521296,3.5189772934822354,4.518977687349357,12.431361807199663,29.389011598612576,3.62475206716163,27.31598994719353,4.29801394516711
DEL_MH_5+_4,18.512264232763826,8.900214647657947,24.735159287807203,35.629988037738684,38.48317285324594,58.90731129937141,6.8100138941117745,23.662356986494657,30.11319585516394,37.02514447921226,103.27933525142907,26.096956107263644,30.40825090111849,25.10929188759226,37.87240283299565
DEL_MH_5+_5+,74.39985226665019,52.46195363489493,113.06897439400552,140.7851390331127,200.7083817168016,302.46980874757344,34.789887171681166,63.09887822090896,170.71287631970088,191.01878930974783,549.9227407047742,94.22785420859499,165.38580864568152,90.22012266307104,227.23682437942855
